-2,802726915760694990e-05
-3,260140412800367342e-05
-4,069816215052730126e-05
5,214601586420175402e-06
-1,791150627460754883e-05
-9,947347506422387159e-06
-3,541910648215322810e-05
-2,872783378488721385e-05
-1,466469773126571582e-05
-4,781645286428661608e-05
-3,612557883169612656e-05
-2,371160423349126186e-05
-1,988262536351629857e-05
-1,891331140932923157e-05
-2,743673612870115017e-05
-2,909597011154836942e-05
-1,817142715813534299e-05
-1,438686054462702151e-05
-3,568590178638069842e-05
-8,756729402796265270e-06
-2,836630979782346474e-05
1,982864067395108992e-06
-1,836799849638786887e-05
-3,557750199124257542e-05
-4,251753491988734246e-05
-3,966776777424764629e-05
-2,904097935246838119e-05
-3,783932506041616024e-05
-2,955863536162431585e-05
-1,775846372837307569e-05
-3,395755378400235221e-05
-3,103893584874058023e-05
-3,103104836935445564e-05
-3,073221987538054021e-05
-2,041012107183336812e-05
-2,333780075237245708e-05
-3,269248685242362841e-05
-2,835632455169532056e-05
-2,844741551321615052e-05
-3,040124015383262730e-05
-1,427445157851662465e-05
-1,017696275766804264e-05
-8,761125064080041368e-06
-3,455298988422222961e-05
-2,994022088656617697e-05
-4,125606578288311421e-05
1,810570753697361731e-05
-3,002343166882952020e-05
-3,245628298921956410e-05
-1,492700232895587536e-05
-3,632014721603104369e-05
-3,359278861238916954e-05
-1,359155774942307386e-05
-4,261573102676687546e-05
-4,018605081029327390e-05
-3,704818704259456275e-05
-2,369516765338966821e-05
-3,495639727728703128e-05
-2,678900396554529647e-05
-4,579304227598684281e-05
-3,760463445312948620e-05
-3,101951866797335278e-05
-2,496369363485584288e-05
-4,586452418569321704e-05
-3,468577717268014437e-05
-3,310405004058415078e-05
-6,436734490481978789e-06
-3,105790495437596612e-05
-2,209901363408363158e-05
-5,827163871225753552e-06
-3,406790647797473847e-05
-1,552202620367750785e-05
-1,484444760511804539e-05
-3,398462644204907100e-05
-3,401562217424764726e-05
-2,470013938604589520e-05
-1,389963309585313006e-05
1,031023013823885550e-06
-1,069054918173192622e-06
-4,362746940311335795e-05
-3,225357108111314862e-05
-4,252653701039708689e-05
-3,452825885700950919e-05
-3,252265326738830903e-05
-4,226564363255292420e-05
-4,437256748711140142e-05
-4,005042447123387576e-05
-3,538169041473530310e-05
-3,285015681307379616e-05
-3,945490012680048726e-05
-1,498779359921476104e-05
-2,955323086482650294e-05
-3,848990820407728185e-05
-3,235279869621750535e-05
-3,909361850374749924e-05
-3,559015798926073554e-05
-2,544731802787554464e-05
-1,653701804651899217e-05
-1,889714312707409521e-05
-4,379043250059538856e-05
-3,038472804917090013e-05
-2,133778865397613887e-05
-2,724292562301426231e-05
-1,751470378845826936e-05
-3,609943038022722590e-05
-3,482950980002060660e-05
-3,083765889959188676e-05
-3,494218509613076319e-05
-2,208096857166930556e-05
-3,836443386521821279e-06
-1,940869505242919375e-05
2,181266356675227150e-07
-1,075040424380463964e-05
6,498955284052972118e-07
-2,569609871457520961e-05
2,636746297734494678e-06
-4,185623466618151341e-05
-4,412909139303278726e-05
-2,444164832916183940e-05
-3,234206024880695697e-05
-3,598374335082356063e-05
-3,430059098197367885e-05
-4,183877682705792760e-06
-9,301266612162578451e-06
-1,340967121268224003e-05
-1,541085516047374816e-05
-2,158806845956071725e-05
-2,832650078720088505e-05
7,025353375315263103e-05
-2,108444549327410987e-05
-1,913097648164157325e-05
-2,576116801007590997e-05
-2,892123975470176189e-05
-3,587581174563153272e-05
-2,402293464367078528e-05
2,149956706814976593e-06
-2,303452176076208784e-05
1,377573729251687586e-05
-3,184031299409879900e-05
-3,011275789276605496e-05
-2,734584800798034763e-05
7,489724226797507490e-05
-3,834175377010692355e-05
-2,184775146946423027e-05
-2,754977638734243007e-05
-2,137134457369925075e-05
-7,497905172410428491e-06
-2,083107715884132888e-05
-3,244337868287961710e-06
-2,252683249833705048e-06
-3,135603679306059853e-05
-6,607179204089014248e-06
-1,449937030734576775e-05
-2,534762397645507940e-05
-1,171411259448526173e-06
-1,909507030978049185e-05
-2,661961316433900880e-05
-1,942140513243288685e-05
-2,693146896341098182e-05
-3,303304368147954250e-05
-1,972396420171302345e-05
-8,283314269020205915e-06
-2,388549065300594885e-05
-1,926076186602081398e-05
-2,489116612973573712e-05
-3,241159889208619031e-05
-3,150890470981998297e-05
-3,330521699346005934e-05
-3,923488531594887128e-05
-2,290791580865134572e-05
-1,565613643444549162e-05
-2,594810242929049591e-05
-3,502759820034998819e-05
-2,948216296124758114e-05
-3,004867628898990828e-05
-1,549753432059190942e-05
-2,110087169505512849e-05
-2,938189451632701980e-05
-2,820152202827125380e-05
-2,663869895588470149e-05
-2,677596155643655553e-05
-1,563952467932952143e-05
-2,162277116570309008e-05
-3,188787887555942778e-05
-9,887547874941991704e-06
-3,595029587399647931e-05
-2,785182027077923636e-05
-2,347902285028707862e-05
-2,866402341323042561e-05
-3,020040104852215275e-05
-3,721021670563361269e-05
-2,802196937757386286e-05
-2,932013438027897587e-05
-2,930277158500119833e-05
-1,342676988370585209e-05
-1,913980312446584780e-05
-3,166962428986268898e-05
-1,991117196277733377e-05
9,871871503960270188e-06
-1,470265297685868765e-05
-2,346580691370299992e-05
-2,932631665221849105e-05
-3,270798724100494652e-05
-3,215266189113921453e-05
-3,379000459713780855e-05
-3,717377397189162698e-05
-3,382277571337002578e-05
-3,207211298627313619e-05
-2,315098756915078546e-05
-3,975710038979046013e-05
-3,812428128936579922e-05
-3,299215360893741062e-05
-3,802710971366407772e-05
-4,315710148179813065e-05
-2,792433129953318582e-05
-2,548788748522071452e-05
-2,335536712430237615e-05
-2,922850368050840567e-05
-1,934886599749759093e-05
-4,348235379318257730e-05
-3,946602120700634847e-06
-1,402599802892229785e-05
-3,882281697646328903e-05
-1,838951190102422063e-05
-2,331901775165490085e-05
-1,337757785240123120e-05
-3,075336247653557133e-05
-3,488710289120817412e-05
-2,990720497486582625e-05
-1,530366476886851519e-05
-3,096917764719722633e-05
-3,057158395120022291e-05
-2,964200728476126649e-05
-3,330919761367968131e-05
2,110439694126515321e-06
3,397650133258250460e-05
-4,474099786175801621e-06
-2,796537257740924979e-05
-4,057373446515962927e-05
-3,076922488522563143e-05
-2,101192977952882985e-05
-2,985033905822954202e-05
-3,574765635199251309e-05
-1,235734013661879161e-05
-3,429148781201754001e-05
-3,959635332465621309e-05
-4,262405684907623842e-05
-4,237820295414810261e-05
2,475631677404610285e-05
7,555841289741597566e-06
-4,164451099309361275e-05
-4,008726160354454947e-05
-4,046546313815487471e-05
-3,027991548184751503e-05
-4,128109618173423506e-05
5,263933259905809241e-05
-2,430632186228530231e-05
-8,192886526106415696e-07
-3,659919281704131135e-05
-2,169464663839448503e-05
-4,155272295207241846e-05
-3,545614122751406579e-05
-8,780682665689687857e-06
-4,260474765799130478e-05
-6,077778676846602450e-06
7,753679905507994028e-05
-2,674033809246337628e-05
-3,857397068149501977e-05
1,870771559262502505e-06
-3,162727525901171078e-05
8,208400713067657845e-05
-4,139790549344550714e-05
-4,039068895180664690e-05
2,026966781179162291e-05
-1,586344539528900685e-05
1,663663398401136773e-05
-3,617849200536397920e-05
-3,241043093298537093e-05
-3,431244562427454098e-05
-1,907889736039352488e-05
-2,780644930069672269e-05
-4,716689717765615753e-05
-4,350972946491062191e-05
6,068618460065540124e-05
9,248134360543037629e-07
7,783654136573502479e-06
1,599879296512115264e-05
-1,245511598446533528e-05
-2,541908199834977590e-05
-4,784203519544334829e-05
-8,760379533517533100e-06
-5,031054219633128037e-05
-5,249382994838447950e-05
-3,759615567553985937e-05
1,734924494519971569e-05
-1,686660233510870832e-05
-4,427160733769093201e-05
-3,249852511792016848e-05
3,786087359471730396e-05
-2,447965203165740320e-05
-1,215227802076274469e-05
-1,756211625243755609e-05
-6,050484627014149006e-06
-3,964122351859398271e-05
-3,625893378867067941e-05
1,863164986315682982e-08
-1,702514785297781335e-05
-4,246542569414493354e-05
5,110742229465898255e-05
-4,481096412965143342e-05
6,254179284797764266e-05
-1,439919445218640900e-05
-1,094825467185132175e-05
2,213992570412495308e-05
-1,274900916940973265e-05
-4,398489699778770386e-05
-2,946495290264183455e-05
-2,288053555274861359e-05
-4,301219139362508410e-05
6,863163231755244477e-05
-3,428133489944472319e-05
-1,732325120611869477e-05
-2,157413291314630641e-05
-1,430515297101676790e-06
1,135395804914258849e-05
-4,464011163852145192e-05
-3,588981542171276528e-05
-1,102909217384200864e-05
8,191740846227964690e-05
-3,683428222526210848e-05
-6,745534528227385082e-06
4,133093444173277162e-05
-2,726751936857392685e-05
-1,921969454352163696e-05
-2,789050546525631964e-05
-4,118573009548642035e-05
-3,535303756093823133e-05
-3,486043974630896201e-05
-2,145439985625343591e-05
-3,553997571363509738e-05
8,033113733868849082e-06
-1,997649168840636617e-05
-4,763739697391034585e-05
-7,770624636520857272e-06
-4,382310141923251301e-05
-3,209919159233538615e-05
-4,668517690131558141e-05
-4,160553698298903857e-05
2,640289120826496075e-06
-4,506755022454435349e-05
-1,058483636715517153e-05
-3,404090964726671077e-05
-4,643267746884609628e-06
2,517447191071297736e-05
4,734717134271219382e-05
-2,086637409476465652e-05
-2,486622182968590899e-05
-1,235152454004576890e-06
-4,621595187257934181e-07
-3,322897311303215170e-05
-3,434469329301757437e-05
-4,601460235084683063e-05
1,087309364616904507e-05
-4,642464956851596121e-05
-2,273085401211798911e-05
-1,514625300399233301e-05
-2,906014562444913767e-05
1,515768229253108275e-06
-3,354478944512774102e-05
8,778583947678333214e-06
-1,004066059144438498e-05
-1,638448148956274633e-05
-9,859982081681309413e-06
-2,756119991055706092e-05
-3,301547852559250464e-05
-2,975472699203748585e-05
-3,099807070709223710e-05
-1,489498154939577487e-05
1,691436411108740887e-05
-2,177157017834499406e-05
-1,975463653171530767e-05
2,216235947850262803e-05
-2,460023734808100676e-05
4,948510644547644789e-05
7,401720932649954076e-08
-3,880900948392697038e-05
1,575433218351909995e-06
-2,689128449557202561e-05
-4,370692590833451225e-05
-4,279882333799141854e-05
-5,019716626774695345e-05
-3,815669315616195635e-05
2,878648659994037068e-06
-2,037402403036705687e-05
-1,287655237195832356e-05
3,084534476340135381e-05
-3,984275226507775412e-05
-4,383206120039217612e-05
7,124143461236970286e-06
-4,976321413747101786e-05
8,813363126039803054e-05
5,481551358140816462e-05
-4,925522578778202768e-05
-1,349772972028579207e-05
8,026175791262442439e-06
-7,036045210024172995e-06
-4,925762915208292946e-05
9,998297377747330992e-07
-2,672303726750281609e-05
-3,265719897029654024e-05
-4,525692814933997260e-05
2,420271138084538096e-05
-6,067115936493833869e-06
-8,676197433322350611e-06
-4,320262464081998883e-05
-2,966620855526116529e-05
-4,124463986316595162e-05
8,218652790498485911e-07
-3,436111225029489340e-05
-2,899749485605388375e-05
-4,041804841846355915e-05
-2,884352648767464915e-05
-1,825896915278263041e-05
-2,480027664578590962e-05
-3,134815823352016419e-05
-1,750747119040090279e-05
-1,661292068246730306e-05
-3,500479378764384357e-05
-1,789389106779885180e-05
2,348847070689565001e-06
-2,410877516810362179e-06
-3,045332238270022812e-05
3,209050266204353598e-06
-4,773192597197887003e-05
-1,559104925593548854e-05
3,944319433325460716e-06
-2,269061791737643727e-05
-3,945490982492217395e-05
2,391472127016781014e-05
4,548605007617233259e-05
-5,306104752967659107e-05
1,884349495061966281e-05
-3,894146945336927738e-05
3,888039833263405576e-05
-3,706072372562554517e-05
-1,071348687846238263e-05
-2,031177391414812838e-05
-4,772508793850840518e-05
-3,546983028297288340e-05
-5,218079089154834319e-05
-1,226778511687550543e-05
-3,657926523853952279e-05
-2,770075329125793598e-05
-3,358043748675056881e-05
-2,241505328162492243e-05
-2,059663731565586123e-06
-1,953184423855484098e-05
3,816698630975375939e-05
-3,747819827519644848e-05
2,811775307617889928e-05
-4,712136786315100904e-06
-3,495430991814333136e-05
-3,654414373183647891e-05
-2,822141280429078385e-05
-2,596481731631460044e-05
3,490998429390717737e-05
-3,480930629183829901e-05
-2,811314574973688147e-05
1,263661027325402789e-07
-3,731551793532641341e-05
-3,133481697472447256e-05
-4,523929633485105836e-05
-2,994694129653176584e-05
-3,478446000902486095e-05
6,373530679570453031e-06
-3,732343031973443044e-05
3,953647341822454667e-05
-3,480047461963312440e-05
1,084804947872151819e-05
-4,603054299572520441e-05
-3,977865965284139483e-05
-3,728051634445208088e-05
-3,532131069161202792e-05
1,185228130514429826e-05
-4,391529938888752389e-05
-1,501794220687355422e-05
-1,240142467286636997e-05
-4,634338733505330665e-05
6,134610698615778708e-06
-2,190855624044430716e-05
-2,997724054362041363e-05
-6,446568936136676607e-06
4,521387155208506179e-05
-4,018407585205619007e-05
-4,532714996572112401e-05
-2,875532518533952043e-05
-3,523256294742542819e-05
8,159085248067169931e-06
-1,728925764541419254e-05
-2,984495470281612887e-05
-4,085720426219383451e-05
-5,172542359212351214e-05
-3,142867496014860188e-05
-2,990602407247974561e-05
-1,721378869695365567e-05
-1,848086726256198983e-05
-3,649095333855836924e-05
-1,763824733665983669e-05
-2,853447407048411013e-05
-4,820328948336971531e-05
-1,170359951055888354e-05
-4,676664617599642068e-06
-4,459011703140060745e-05
-2,947389129228846231e-05
-3,847142027967377257e-05
-2,082551746290526979e-05
-3,212812825581189339e-06
-3,407742010598608317e-05
7,040753175257818692e-06
-2,008668925145522385e-05
2,046229300377907113e-06
-2,913785246613352997e-05
-2,069744354584046603e-05
-2,366416633980628423e-05
-1,974520890307577140e-05
3,507204396963094759e-05
2,879836592664146368e-06
-3,408401434123545858e-06
-3,650327904914284840e-05
-2,133202490469596947e-05
-4,130688286903677609e-05
4,954393299753831427e-05
-2,967332947232202955e-05
-3,372539978723954773e-05
-9,473952563130061302e-06
7,297086976970847312e-05
-2,694645196614357704e-05
-2,632221298272740482e-05
-4,382410847601950725e-05
-2,942451552047833439e-05
-5,256913408222678135e-06
-3,741768673720183833e-05
-3,970251197023548680e-05
-1,116702773822697647e-05
-4,107486780672524302e-05
-2,865872557606622884e-05
-1,946061892565756820e-05
-3,070019272407495381e-05
4,043297322601173128e-05
5,290524985351834341e-05
-3,618118965954882652e-05
-3,243556958830007259e-05
-1,131556516090929703e-05
-2,145085459093269394e-05
-2,763672804660318266e-05
-1,675557669217137443e-07
-2,850601067942898809e-05
7,582217321287690987e-05
-2,410291729670348726e-05
-3,175774544237572891e-05
-2,908131591730869244e-05
-1,869264631694644439e-05
-3,542901248523421670e-05
-3,494044439623856575e-05
-4,606923164770185687e-05
-4,372941033674322263e-05
-5,130999850979598440e-05
8,156892410467586738e-06
-1,157242399128396170e-05
-1,355141482112329565e-05
-1,345310483813479425e-05
-4,786934362810344173e-05
2,411466313029439688e-06
1,031927253677311655e-05
1,898009506525635923e-04
-4,457953938290024331e-05
2,285451004242870042e-05
-1,439245839774010903e-05
-2,377328529724317068e-05
-3,448737386236337351e-05
-3,454097431202411770e-05
-2,298234318038158802e-05
5,315918783743618963e-06
2,371682128477858273e-05
-2,152058184384283138e-05
-2,637371858998685097e-05
-5,543072952931156506e-06
6,233852502688966529e-05
-5,169966271905250148e-05
-3,874424615418025741e-05
-3,290590484923140138e-05
-3,398503613466540355e-05
8,840267395738253881e-06
-2,091220080918967285e-05
-3,564918829294641051e-05
-2,692926978588241840e-05
-4,187422915745126726e-05
-1,931016492119199136e-05
-2,384763478590222523e-05
3,501991998517274378e-05
-1,191981432738264775e-05
3,112732087309883172e-05
-2,584400533352206112e-05
-1,901548960237576548e-05
-3,634780458238631419e-05
-3,789236253178370248e-05
-1,067765986999783898e-05
-1,488693824296260906e-05
-4,129329419769832009e-05
-1,929144213500098311e-05
5,927438469815015493e-05
1,765490928975610424e-05
-4,330647812770506628e-05
-4,066503241912350868e-05
-4,539162521480148655e-05
-5,145173295219052393e-05
-3,100368774262909639e-05
-1,713292858251410202e-05
1,789263510535993499e-06
-9,172211532404890159e-06
-1,386400949425897067e-05
-2,652558905033572116e-05
-4,012620001097157927e-05
-2,545269325288649276e-05
-3,324332852190606973e-05
-1,828279229772028887e-05
3,504279141119270467e-05
7,221571784731235322e-05
-4,840325541577052821e-05
-2,020420443268760400e-05
-2,268130481483528026e-05
-3,643114968926047554e-05
1,689238196502389136e-06
8,320159800602929329e-06
-1,019412768856685224e-05
-2,621101235020629294e-07
-2,134947884793979696e-05
-2,696805527488787132e-06
-1,066445647410111583e-05
1,893088143336627078e-05
-2,441557092722131421e-05
-3,163427235177264721e-05
3,599572317701805584e-05
-3,324621950625630422e-05
1,544501506811215178e-05
-3,110921611193602807e-05
-3,207909593570933018e-05
-2,382372981865046521e-05
-7,713050753134465715e-08
-4,546544762010639883e-05
-2,601033243674747878e-05
3,725775345786648437e-05
2,017342317982138666e-05
-1,322435880363718278e-05
-4,448781026101419732e-05
-3,643052833161524151e-05
1,221557266443949491e-04
-7,269182241625101907e-06
-3,247518238924781210e-05
-3,878249602251198003e-05
-1,816617667212280188e-05
-4,906425391824267027e-05
7,326920239809143826e-06
-3,600294828070366783e-05
1,605358030348051092e-05
-8,296658798943954216e-06
2,005402330625520195e-05
-2,383912097559005641e-05
2,331794340630169798e-05
1,206057003986230254e-04
-4,715502709056841395e-05
-3,699824560124265188e-05
-3,234560675463502282e-05
-3,950677375069723428e-06
-2,358240759170206056e-05
-7,744930854388120306e-06
-1,502583963326291678e-05
-4,141056963960890495e-05
-3,132712136306491573e-05
-1,197505132945000814e-05
-3,680690403370336561e-05
-4,632837586440016361e-06
-4,140053873599745994e-05
-4,696058235774978261e-05
8,147975892017747166e-05
-3,732391380954980042e-05
-3,417214719589092403e-05
-3,106400686069606554e-05
-1,749682092809551104e-05
-1,879026180510526560e-05
4,119633221791662862e-06
9,715044556806545198e-06
-3,306337047061885489e-05
2,032808469146401079e-04
-9,871914875112998585e-06
-2,856101298433352123e-05
-4,517579090191950453e-05
-3,195627166188650525e-05
-4,119138807858037192e-05
7,478902513558880589e-05
-4,001566138346569003e-05
4,039534668952907838e-06
-4,391735384103660327e-05
-3,293634549957178033e-05
-3,588394229242895540e-05
-3,223338879598495077e-06
2,121566502070080940e-05
-3,451001346941094775e-06
-2,157456589872788573e-05
-4,936484028412219425e-05
-1,660940089646105404e-05
-1,647790496565516594e-05
-1,440770233021615001e-05
-2,811399646259123299e-05
-3,909905899613005649e-05
-1,718173753066450131e-05
-1,184824523443812768e-05
1,008428240092419648e-04
-1,968109202861924610e-05
1,129336446431167001e-05
-1,917465045333879045e-05
3,521822620049892480e-05
9,908776374459818566e-05
-1,712285110371270725e-05
-4,790853052628447309e-05
-3,042644025237106785e-05
-2,960790847788295481e-05
2,486238965550314903e-05
4,328018729324939001e-05
-4,535712417538179580e-05
2,045089430575623539e-05
-3,206947257678330283e-05
-5,201105521992730482e-05
-9,382646249453953878e-06
-3,828293362526667324e-05
-2,259569504535796465e-05
-1,959052183767557337e-05
-4,238381438467616810e-05
-4,157764874747652776e-06
1,247128720252569097e-05
-3,982283947429274555e-05
-1,385925300122585932e-05
-2,824586758314421995e-05
-4,712507969782143562e-05
-3,541673586566395021e-05
2,353981005108691707e-05
-2,267566989966605226e-05
-3,350025927021881396e-05
-3,834481034154664221e-05
-3,580948374691616360e-05
6,802918461522962021e-05
-2,571778608041013671e-05
-3,227551581886945473e-05
-3,186479205610174160e-05
-2,373558075759836248e-05
-4,459697601811749376e-05
-2,563356051410649344e-05
-4,346078459507713419e-05
-4,580126987809632875e-05
-2,236284111635737767e-05
1,934544579047377155e-05
-5,052140833849722785e-06
-3,618901254920698941e-05
-3,854675144247175734e-05
-4,433568057326820735e-05
-3,310698498202969351e-05
-2,702661019965791079e-05
1,330181963277633483e-05
-2,675281161417309615e-05
-1,251245192095557781e-05
9,881797616895840995e-05
-1,078297619089742903e-05
-4,514518044324499547e-06
-2,216641408264208752e-05
-3,886628409134532775e-05
-2,435377577424085898e-05
-3,212492871540648494e-05
1,639373257914843656e-05
-2,281144729269466258e-05
8,648563274345852250e-05
-2,681043898210928181e-06
-3,402649311504395840e-05
2,989279807741962862e-05
-2,956781453540155709e-05
-2,554823368526008373e-05
-3,025917238364807612e-05
-7,073504429045106188e-06
5,243512154987522468e-04
-2,120749330598833201e-05
-3,106485602270249652e-05
-2,174020092482434029e-05
-4,106763999334993320e-05
-3,379198590128295113e-05
-4,749190737714245407e-05
-3,538202081052861728e-06
-2,289980105098992646e-05
-1,073191805405833279e-05
9,969477769158068697e-05
9,845179211786057188e-05
-1,387349236770173225e-05
-4,513117228398604665e-05
-2,853733545855803125e-05
-4,314185855943425299e-05
-2,507918254599851468e-05
-4,109465113695754063e-05
-3,788634007015735330e-05
-4,553604483832666771e-05
-3,766286873180870473e-05
-1,421452543587589990e-05
-4,791851214925114049e-05
-2,685521718185257967e-05
1,372653780717575432e-04
-4,895862628349332651e-07
-3,078209089462597748e-05
4,552963330961699899e-05
-2,704975318568452426e-05
-4,090139972942417591e-05
-3,287327996249180337e-05
4,323902666930322910e-06
1,550215803840898735e-05
1,046244427978356632e-04
-2,468719653295634451e-05
-4,126367489542592993e-05
-3,679703918196029560e-05
6,503964550866581464e-07
-3,028039262997675357e-05
-3,983628195121321380e-05
-3,535177927763950243e-05
-1,817221584309363381e-05
-4,171050110448072386e-05
-2,283478393037671053e-05
-3,642342207229610040e-06
-2,242342629612427413e-05
-2,533172161047007650e-05
-1,215981173460670474e-05
-2,600586499779946134e-05
-3,387720769362082739e-05
-1,691937089742797266e-05
-2,908021945508917796e-05
3,998907444582453158e-05
-4,157097412899716268e-05
-4,838241574491428294e-05
-1,490622698286745782e-05
-3,030126431054711237e-05
-9,182208410128060960e-06
-3,845241834681437467e-05
-4,041918291733693764e-05
-4,212016316972170854e-05
-1,705481567988491944e-05
-4,978803260301802128e-06
-4,246747018565118128e-05
-6,286133607827227077e-06
-3,472779351151237241e-05
-4,285976100926787452e-05
-4,273525702275337136e-05
-2,416315465999900602e-05
2,271341183456792079e-05
-3,735899516667237955e-05
-2,487492677297416219e-05
-3,522343190342385778e-05
2,238494960006436360e-06
3,273766181593459588e-06
-8,312026453763919032e-06
-4,761779932971342327e-05
-3,203034282071481247e-05
-4,386685160197303181e-05
1,044099371090295584e-04
-3,506398075592674786e-05
7,296232933191869362e-05
-3,793256418845942823e-05
-3,295410830174744948e-05
-2,967289471524354707e-05
6,743948839608150626e-04
2,251378632151554592e-05
4,814968256642290369e-06
-4,947434995311673152e-05
4,844191857254873964e-05
-2,488751682314374391e-05
-2,797654179686552128e-05
-8,957372217220640548e-06
-4,439549035092373720e-06
-4,301680731948256264e-05
-3,741305460373357193e-05
1,860256019736036924e-06
-2,979955503977144813e-05
-3,306078890226281662e-05
8,632837231285942034e-06
-2,770352262701481798e-05
-1,394414241335668350e-05
-1,594175332749001045e-05
-2,466417808429194835e-05
-2,334981799292660119e-05
-2,584516496334116154e-05
-2,614098131985151014e-05
-1,418761440763818487e-05
-2,739423465649812626e-05
-3,161299120522811332e-05
-1,819013193016398485e-05
-2,808252793103797318e-05
8,668320686209475177e-05
-3,359521726759491262e-05
-3,703569364536061907e-05
1,756505218239575936e-05
-2,368156926296815026e-05
2,006689296873352105e-04
-2,434902884596496753e-05
-3,949444551630502541e-05
-3,927237643766083418e-05
-8,728090181762978672e-06
-1,263891939994310341e-06
1,419681568427919381e-05
-3,623955171959670183e-05
-2,216815844140494285e-05
-3,784760964898344868e-05
-5,039971922448398858e-05
-2,625960204508702905e-05
-3,060062984474061086e-05
1,843594934093208078e-05
-4,134079334783244316e-05
-5,192798227075796333e-05
-1,340700649341947726e-05
-8,905093725772462372e-06
-1,975142186590342450e-05
-8,300847939206663063e-06
-4,400567241214330252e-05
-6,107363661876310180e-06
-3,228125349778667059e-05
-3,468849148990825134e-05
-2,457079082662022701e-05
-2,991115193413882906e-05
-1,336275533565154247e-05
-1,815270325465271175e-05
-4,469280350649490599e-05
-3,889803078220755881e-05
-1,029739242022684888e-05
-4,793056478557536013e-05
1,644460473623749987e-05
-2,429066037889884876e-05
-2,295827363924730466e-05
-3,366458173719981558e-05
-3,258400893591332088e-05
-2,525743627078263500e-05
-1,806160434838506213e-05
-2,342378806951660191e-05
-3,119192278283542790e-05
-1,992190114573614450e-05
-2,788900168173482965e-05
-8,616229065287793484e-06
-4,205761991545965749e-05
-2,791076374572813129e-05
-2,561174570309585980e-05
-2,905748917527424836e-05
-3,865332147401719001e-05
1,867132555815590491e-05
-2,820037046168317752e-06
-2,204638682572593637e-05
-3,959248158745342456e-05
-4,927742830770018165e-05
-2,127878392277426795e-05
-3,365614749013018012e-05
-4,057119643848625411e-05
-4,546112731404018046e-05
-3,334267697014724419e-05
-6,154646821001603249e-06
-3,522876608706671745e-05
-8,424881324703142402e-06
-3,203285384130865894e-05
-1,534251188107652717e-05
-3,542740654258346345e-05
-1,685530638773077576e-05
-3,650879238192109450e-05
1,118074303232399241e-05
-1,076466897631873145e-05
-4,051999830184814560e-05
-1,965416171060148151e-05
1,402219765836920213e-05
-4,828114442447563472e-05
-1,121021797465146577e-05
-3,100882931861121913e-05
-2,949556924956959903e-05
-1,953485353038558690e-05
-1,936160115206241467e-05
9,518809984486264710e-06
-2,818356885150545888e-05
-3,583737691036891802e-06
-3,928799373832253121e-05
-2,432183710043875048e-05
-1,328667592464032779e-05
4,535929841577734950e-05
-2,885126866874235626e-05
-1,912135730115960516e-05
-2,704816309120611415e-05
-3,486250291517592709e-05
-5,017210587778841605e-05
-2,096855485914476822e-05
-5,040739602031846060e-05
-4,095699376045746769e-05
-8,470400398176061092e-06
-3,431561588399239127e-05
-2,748550669782137096e-05
7,261051917702288349e-06
-2,738787438386628675e-05
-1,073842129929470377e-05
-3,261852187494468553e-05
-2,864177582954715050e-05
-2,515648390682814612e-05
-3,253075522417431736e-05
-3,616895055728485184e-05
-1,096187608470860583e-05
-6,120864437142003148e-06
3,246327880898826373e-05
-3,140340191726311296e-05
-1,068558802055992772e-05
